uri,artist_names,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,uri_artist,artist_pop,num_followers,artist_genres,track_pop
spotify:track:0163eXbLwh5dFhKa73n9wG,"Belinda, Natanael Cano",300 Noches,0.233,0.714,204800,0.537,0.0,0.0703,-6.852,1,0.0429,123.949,3,0.375,spotify:artist:5LeiVcEnsZcwc133TUhJNW,73,2271466,"['latin arena pop', 'latin pop', 'mexican pop']",74
spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,Henry Moodie,drunk text,0.0676,0.614,187263,0.493,0.0,0.113,-5.356,1,0.0314,94.784,3,0.176,spotify:artist:7hr9W3IjXcm3UlLY7guLk5,69,635239,['singer-songwriter pop'],79
spotify:track:2ZqTbIID9vFPTXaGyzbb4q,"Megan Thee Stallion, RM",Neva Play (feat. RM of BTS),0.0203,0.826,157173,0.756,0.0,0.0915,-4.984,1,0.256,160.01,4,0.794,spotify:artist:181bsRPaVXVlUKXrxwZfHK,84,9900043,"['houston rap', 'pop', 'rap', 'trap queen']",82
spotify:track:3K4HG9evC7dg3N0R9cYqk4,Linkin Park,One Step Closer,0.0014,0.492,157333,0.969,1.32e-06,0.0787,-4.419,1,0.0491,95.136,4,0.538,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,92,27375973,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",83
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,Can't Stop,0.0179,0.618,269000,0.938,0.0,0.167,-3.442,1,0.0456,91.455,4,0.875,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,84,21540767,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",82
spotify:track:6T0sEnqjmHISIKwFETeeiP,Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),0.212,0.695,171819,0.607,0.0,0.102,-8.84,1,0.0357,118.043,4,0.394,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],66
spotify:track:045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,Out Of The Woods (Taylor's Version),0.000466,0.544,235800,0.884,0.000134,0.381,-5.973,1,0.0383,91.981,4,0.184,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],70
spotify:track:1hR8BSuEqPCCZfv93zzzz9,Taylor Swift,Welcome To New York (Taylor's Version),0.00661,0.76,212600,0.602,0.000133,0.325,-4.871,1,0.0316,116.989,4,0.685,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],68
spotify:track:6GXgd1BPD9bUpqw5AntGV5,Taylor Swift,All You Had To Do Was Stay (Taylor's Version),0.000778,0.589,193289,0.713,0.0,0.188,-5.614,1,0.0308,97.069,4,0.54,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],66
spotify:track:3pv7Q5v2dpdefwdWIvE7yH,Taylor Swift,Shake It Off (Taylor's Version),0.0112,0.632,219209,0.805,2.51e-05,0.156,-5.707,1,0.069,160.052,4,0.903,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],72
spotify:track:2vPMoMDXxu9uX1igWZmXSG,Taylor Swift,New Romantics (Taylor's Version),0.00516,0.653,230178,0.848,4.24e-06,0.0798,-5.936,1,0.0583,122.017,4,0.724,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],71
spotify:track:2ByBBvpR9b7IynvRmnG7kG,Taylor Swift,Clean (Taylor's Version),0.297,0.782,271000,0.379,2.98e-05,0.103,-8.964,1,0.0303,103.99,4,0.267,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],68
spotify:track:43y1WpBdnEy5TR9aZoSQL9,Taylor Swift,I Wish You Would (Taylor's Version),0.00388,0.671,207650,0.853,9.48e-06,0.0812,-6.568,1,0.0417,118.032,4,0.523,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],65
spotify:track:64FzgoLZ3oXu2SriZblHic,Taylor Swift,Bad Blood (Taylor's Version),0.0369,0.624,211104,0.711,3.13e-06,0.19,-6.347,1,0.159,169.999,4,0.347,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],67
spotify:track:75W3SngKzTuoQ94uLf3y82,Taylor Swift,How You Get The Girl (Taylor's Version),0.00198,0.761,247533,0.67,1.08e-05,0.0873,-5.956,1,0.0537,120.014,4,0.519,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],64
spotify:track:2f0GI2ZLUtbGqFx8t2Gk6A,Taylor Swift,I Know Places (Taylor's Version),0.0846,0.572,195700,0.807,0.0,0.071,-5.348,1,0.0574,160.015,4,0.626,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],64
spotify:track:2ve0kuaWUCt4Zx8x4bf1MR,Taylor Swift,Wonderland (Taylor's Version),0.0105,0.387,245567,0.703,1.1e-05,0.128,-5.956,1,0.0545,123.18,5,0.32,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],64
spotify:track:5QVVjX0ZItqlVpEuVCM9Yg,Taylor Swift,This Love (Taylor’s Version),0.302,0.47,250100,0.494,0.0,0.0672,-8.672,1,0.0349,144.039,4,0.0524,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],65
spotify:track:4UwqOWDpdeIDVQDuKT6iza,Taylor Swift,You Are In Love (Taylor's Version),0.572,0.554,267389,0.509,2.08e-06,0.113,-9.403,1,0.0455,85.079,4,0.401,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],67
spotify:track:6qAcApH8obo8eqatCKUHd9,"Taylor Swift, Kendrick Lamar",Bad Blood (feat. Kendrick Lamar) (Taylor's Version),0.0143,0.604,199773,0.644,0.0,0.237,-6.931,1,0.0889,170.088,4,0.197,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],70
spotify:track:79f5CcWzdkkDVD4XAIQgKr,Stray Kids,LALALALA,0.0647,0.705,182224,0.849,0.0,0.653,-2.595,1,0.0493,125.976,4,0.609,spotify:artist:2dIgFjalVxs4ThymZ67YCE,85,17208766,"['k-pop', 'k-pop boy group', 'pop']",56
spotify:track:4NioO5R9sHEZh4cGzMHyNt,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),0.0684,0.632,279833,0.539,5.82e-06,0.132,-8.375,1,0.0342,109.962,4,0.186,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],71
spotify:track:1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,Style (Taylor's Version),0.000456,0.514,231000,0.821,0.0232,0.0946,-4.803,1,0.0444,94.884,4,0.298,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],76
spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,aespa,Drama,0.164,0.644,214973,0.872,0.0,0.363,-1.54,0,0.0417,131.016,4,0.378,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,84,6904299,['k-pop girl group'],79
spotify:track:1K39ty6o1sHwwlZwO6a7wK,Taylor Swift,Wildest Dreams (Taylor's Version),0.0348,0.587,220433,0.663,9.95e-05,0.0971,-7.439,1,0.0598,139.993,4,0.539,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],74
spotify:track:2gkVEnpahpE3bQuvGuCpAV,Jung Kook,Yes or No,0.179,0.671,147557,0.839,0.0,0.0748,-2.645,1,0.0866,83.845,4,0.882,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],76
spotify:track:4oEf84vBYVftf6KmZexhVo,"Noah Kahan, Hozier",Northern Attitude (with Hozier),0.132,0.488,267256,0.644,4.01e-05,0.105,-8.127,1,0.051,121.861,4,0.33,spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,87,3515151,"['pov: indie', 'singer-songwriter pop']",67
spotify:track:45wMBGri1PORPjM9PwFfrS,Taylor Swift,Blank Space (Taylor's Version),0.0901,0.732,231833,0.719,0.0,0.331,-5.469,1,0.0645,96.035,4,0.71,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,125121649,['pop'],76
spotify:track:00ZKeP47bZtswtANkvxz2j,"Tropa do Bruxo, DJ Ws da Igrejinha, SMU, Triz, Mc Menor Thalis",Baile do Bruxo,0.889,0.734,221538,0.228,0.00642,0.102,-4.731,0,0.53,162.524,5,0.522,spotify:artist:4s3lxX76LwxzMdQEAFYdzv,63,296485,['unknown'],67
spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,"Emilia, TINI",La_Original.mp3,0.0836,0.833,140625,0.809,0.0,0.112,-2.751,0,0.0381,128.055,4,0.905,spotify:artist:0AqlFI0tz2DsEoJlKSIiT9,81,3722988,['pop argentino'],74
spotify:track:5cF0dROlMOK5uNZtivgu50,Charlie Puth,Attention,0.109,0.775,208787,0.613,2.33e-05,0.134,-4.586,0,0.0542,100.066,4,0.797,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,82,23436323,"['pop', 'viral pop']",80
spotify:track:5ONOlTiqymhzwcFjqcIT6E,Jung Kook,Hate You,0.862,0.419,154237,0.274,0.0,0.092,-9.321,1,0.0314,79.595,4,0.25,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],71
spotify:track:3USu1p2lKTzoKFIRDeeJf8,Stray Kids,MEGAVERSE,0.00875,0.613,185520,0.73,2.25e-06,0.268,-3.645,0,0.122,160.051,4,0.576,spotify:artist:2dIgFjalVxs4ThymZ67YCE,85,17208766,"['k-pop', 'k-pop boy group', 'pop']",50
spotify:track:0k0GtcnyQLMiXrdEDbLXmJ,"Jung Kook, DJ Snake",Please Don't Change (feat. DJ Snake),0.164,0.797,146685,0.743,1.2e-06,0.164,-6.005,1,0.174,114.878,4,0.768,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],73
spotify:track:7rbECVPkY5UODxoOUVKZnA,Kanye West,I Wonder,0.141,0.542,243440,0.466,0.000444,0.125,-8.668,1,0.0824,191.386,4,0.127,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,93,27809202,"['chicago rap', 'hip hop', 'rap']",81
spotify:track:35D06z7kmwMmYYbyJ0BkSm,"Manu, Simone Mendes",Daqui pra Sempre,0.21,0.571,202644,0.95,0.0,0.958,-2.893,0,0.09,159.881,4,0.543,spotify:artist:0CdnnCbbKD4oIzBmxi2o7r,72,846003,"['arrocha', 'brega paraense']",70
spotify:track:2Bs4jQEGMycglOfWPBqrVG,One Direction,Steal My Girl,0.00433,0.536,228133,0.768,0.0,0.114,-5.948,0,0.0347,77.217,4,0.545,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,91,37315413,"['boy band', 'pop', 'post-teen pop', 'talent show']",82
spotify:track:5sjnkOfTLCLNfkkchI2re2,aespa,UP - KARINA Solo,0.0137,0.777,166640,0.781,2.77e-06,0.0466,-4.479,0,0.043,98.97,4,0.382,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,84,6904299,['k-pop girl group'],82
spotify:track:2yR2sziCF4WEs3klW1F38d,Odetari,KEEP UP,0.0172,0.476,133227,0.829,0.00916,0.167,-3.806,0,0.0658,139.198,4,0.505,spotify:artist:7ITMCzIU9uII8gwRg8JAhc,81,3594064,"['krushclub', 'sigilkore']",85
spotify:track:1cZHUhGz7xJ8c4szDipipd,"Victor Mendivil, Oscar Maydon",Mejores Jordans,0.603,0.669,234716,0.583,2.54e-06,0.1,-8.949,1,0.269,115.221,4,0.271,spotify:artist:5YqI7p8zYsOpKJtjxYdOce,77,440003,['corrido'],84
spotify:track:2afCBiru10AFckfOa49wIa,One Direction,You & I,0.22,0.574,237933,0.329,0.0,0.0986,-6.829,1,0.0274,130.993,4,0.356,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,91,37315413,"['boy band', 'pop', 'post-teen pop', 'talent show']",80
spotify:track:1wubETHu3SeJHfbz9itEH0,Henrique & Juliano,Última Saudade - Ao Vivo,0.605,0.443,150449,0.7,0.0,0.634,-5.196,1,0.0422,153.383,4,0.572,spotify:artist:3p7PcrEHaaKLJnPUGOtRlT,86,23928545,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",82
spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,3.84e-05,0.345,147062,0.941,0.633,0.0511,-9.918,1,0.0466,179.626,4,0.407,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,76,1359636,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",84
spotify:track:2gmd7lY3QSzLh0xIY4cRvi,"Maisak, Feid",SE ME OLVIDA,0.0399,0.786,225373,0.707,0.0,0.121,-4.386,0,0.0635,82.045,4,0.691,spotify:artist:6B1hSmaLdOvChinK2Z7gfi,72,44703,['unknown'],85
spotify:track:5oIVNm56t6OIf9ZjdEG3ud,Sabrina Carpenter,Coincidence,0.362,0.418,164203,0.815,0.0,0.125,-6.216,1,0.125,77.862,4,0.758,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],83
spotify:track:4gxEY3Mh5FZZDAJAKPNrCS,LE SSERAFIM,CRAZY,0.00953,0.802,164554,0.899,0.000291,0.101,-2.223,0,0.126,130.047,4,0.531,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,81,6005468,['k-pop girl group'],80
spotify:track:3iPIDAFybaoyqX7hvAfWkl,Sabrina Carpenter,Sharpest Tool,0.475,0.716,218284,0.63,0.0,0.0943,-7.509,1,0.108,91.003,4,0.588,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],82
spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,0.000452,0.376,258773,0.896,0.0,0.194,-4.065,1,0.0395,174.379,4,0.472,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,82,10829056,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",78
spotify:track:0XkZmBCCcdMY0EPY8ij6Gb,Sabrina Carpenter,Slim Pickins,0.288,0.619,152195,0.542,0.0,0.151,-8.681,1,0.0529,99.824,4,0.308,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],81
spotify:track:0UvCh63URrLFcPkKt99hHd,Oasis,Don't Look Back In Anger - Remastered,0.0707,0.327,289560,0.938,3.79e-06,0.148,-3.237,1,0.0636,162.933,4,0.327,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,82,10829056,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",72
spotify:track:2gcMYiZzzmzoF8PPAfL3IO,Bernadya,"Untungnya, Hidup Harus Tetap Berjalan",0.608,0.503,182903,0.612,0.00797,0.198,-9.455,0,0.0325,84.956,4,0.299,spotify:artist:47z98pKd71yIbgXwe9LPVC,83,2139518,['unknown'],83
spotify:track:5VhvD0AKRprEaFtPNKGBQR,Sabrina Carpenter,Dumb & Poetic,0.772,0.471,133479,0.389,0.0,0.247,-5.421,1,0.0264,78.092,3,0.238,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],79
spotify:track:5AnWrUzsrFgBvhn6dUElnr,"Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar","Aaj Ki Raat (From ""Stree 2"")",0.345,0.702,228621,0.853,4.19e-06,0.126,-5.164,1,0.0546,116.027,4,0.643,spotify:artist:1mBydYMVBECdDmMfE2sEUO,83,3579972,"['filmi', 'gujarati pop', 'modern bollywood']",80
spotify:track:5kDgJffgJ0lYHTSiaXFWNw,The Kid LAROI,BABY I'M BACK,0.0154,0.417,171244,0.743,0.0,0.191,-5.094,0,0.0481,161.877,3,0.128,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,85,5797807,['australian hip hop'],83
spotify:track:09LrGvT9KsACH66RHYMDyR,Sabrina Carpenter,Don’t Smile,0.448,0.628,206296,0.453,0.000538,0.165,-10.141,1,0.0271,89.969,4,0.328,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],80
spotify:track:587pEvJ7iJhNtcCf5YKEgE,El Padrinito Toys,Tal Vez Fui Yo,0.195,0.583,150365,0.774,0.0,0.258,-5.326,1,0.0337,119.795,3,0.685,spotify:artist:04mzq9GH08zOBRdV2gzmXm,73,684593,['corrido'],81
spotify:track:7l9Tq5phzkLnhWUyfp702G,"Kaique e Felipe, Luan Pereira",Saveiro,0.341,0.79,144665,0.849,0.0,0.356,-3.608,1,0.041,118.074,4,0.8,spotify:artist:0JRPF8WIKUtSO2IUYfrcuh,69,21105,['sertanejo pop'],81
spotify:track:3TzANwXYkLsjIY9CT7prcL,"NATTAN, Zé Felipe, O REI DA BATIDINHA",Patrai,0.312,0.736,113448,0.77,0.0,0.0664,-5.964,0,0.0735,174.084,4,0.933,spotify:artist:1SXhEXzOTF7YeuQX59m7pT,78,3046777,['forro'],72
spotify:track:5il0jwWUlvgtIzWvzJi12z,Sabrina Carpenter,Lie To Girls,0.464,0.661,202001,0.414,0.0,0.37,-9.073,1,0.0404,119.921,4,0.224,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],79
spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,0.0462,0.734,202333,0.637,2.29e-05,0.0602,-5.677,0,0.141,169.977,4,0.648,spotify:artist:3YQKmKGau1PzlVlkL1iodx,83,24790946,"['modern rock', 'pop', 'pov: indie', 'rock']",83
spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,0.0283,0.777,169917,0.783,0.0,0.355,-4.477,0,0.26,149.027,4,0.939,spotify:artist:3eVa5w3URK5duf6eyVDbu9,83,7702992,['k-pop'],96
spotify:track:1cOboCuWYI2osTOfolMRS6,"Oscar Maydon, Fuerza Regida",Tu Boda,0.496,0.694,225881,0.651,1.36e-05,0.0787,-6.968,1,0.0784,112.648,3,0.471,spotify:artist:3l9G1G9MxH6DaRhwLklaf5,87,3004904,['corrido'],92
spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,0.101,0.674,157280,0.907,0.0,0.297,-4.086,1,0.064,112.964,4,0.721,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],94
spotify:track:1YdtGoSYDvVQKoUqSDXX41,"Tyler, The Creator",Noid,0.523,0.38,284364,0.784,0.000139,0.494,-6.004,1,0.299,82.318,4,0.418,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",84
spotify:track:1QoyuMHNBe7lg3YW4Qtll4,"Tyler, The Creator, Daniel Caesar",St. Chroma (feat. Daniel Caesar),0.357,0.576,197020,0.884,0.0,0.368,-5.058,1,0.555,150.45,4,0.373,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",87
spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,LISA,Moonlit Floor (Kiss Me),0.128,0.733,155757,0.786,0.0,0.31,-3.951,0,0.112,109.954,4,0.672,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,84,9404725,['k-pop'],90
spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.0584,0.769,256000,0.722,2.56e-06,0.111,-5.485,0,0.0507,119.973,4,0.57,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,96,93796021,"['canadian contemporary r&b', 'canadian pop', 'pop']",92
spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,0.214,0.554,166300,0.808,0.0,0.159,-4.169,1,0.0368,108.548,4,0.372,spotify:artist:4tuJ0bMpJh08umKkEXKUI5,89,2909157,['alt z'],87
spotify:track:5RePVWy39tLpHH0WwXgBsK,"Tyler, The Creator",Rah Tah Tah,0.00289,0.661,165413,0.878,0.0,0.381,-4.099,1,0.31,82.557,4,0.514,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",85
spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,0.00434,0.894,136627,0.725,1.15e-05,0.0815,-4.984,0,0.0432,116.988,4,0.838,spotify:artist:250b0Wlc5Vk0CoUsaCY84M,83,7666973,['k-pop'],89
spotify:track:0VaeksJaXy5R1nvcTMh3Xk,"Tyler, The Creator, Teezo Touchdown","Darling, I (feat. Teezo Touchdown)",0.36,0.373,253834,0.818,0.0,0.434,-3.19,0,0.102,97.571,4,0.361,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",85
spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,0.0678,0.739,171870,0.727,0.0,0.104,-5.968,0,0.0426,94.99,4,0.676,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],91
spotify:track:3tFed7YsjGnIfxeLEQwx3R,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",0.285,0.505,255916,0.812,0.0,0.444,-3.986,1,0.461,80.09,4,0.664,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",85
spotify:track:2Qcbspnftnon37jibwyvMU,Jin,I'll Be There,0.0351,0.538,181678,0.738,0.0,0.0898,-2.412,1,0.0445,148.887,4,0.736,spotify:artist:5vV3bFXnN6D6N3Nj4xRvaV,80,8410686,['k-pop'],87
spotify:track:6X6m4xmdFcz31p1h7Qg68c,Tito Double P,EL LOKERON,0.573,0.724,146141,0.689,6.77e-06,0.0922,-7.174,0,0.0524,120.208,3,0.936,spotify:artist:5eumcnUkdmGvkvcsx1WFNG,90,2068338,['corrido'],89
spotify:track:19KlZwqlT3fguP2BeHF1Q1,Lady Gaga,Disease,0.0513,0.562,229997,0.917,0.0,0.488,-2.768,0,0.117,100.987,4,0.501,spotify:artist:1HY2Jd0NmPuamShAr6KMms,92,32503928,"['art pop', 'dance pop', 'pop']",84
spotify:track:6MzofobZt2dm0Kf1hTThFz,Addison Rae,Diet Pepsi,0.495,0.669,169698,0.561,0.00962,0.0954,-6.538,1,0.0411,150.069,4,0.841,spotify:artist:4gvjmrtzydbMpyJaXUtwvP,76,457284,['social media pop'],88
spotify:track:0Sr7ssScx54yxdM2ols7nW,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,0.103,0.56,223320,0.681,0.0,0.106,-6.304,0,0.244,155.079,4,0.388,spotify:artist:3E12tRURRvPfHz0hAMCFYc,82,383211,"['trap boricua', 'trap latino', 'urbano latino']",89
spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,0.711,0.955,192756,0.425,0.0,0.101,-8.242,0,0.43,127.032,4,0.716,spotify:artist:6aoGgTKGqtsjj48ymcNs4Z,81,920097,['funk consciente'],82
spotify:track:2PnlsTsOTLE5jnBnNe2K0A,Linkin Park,The Emptiness Machine,0.0156,0.466,190428,0.872,0.0,0.121,-3.344,1,0.0336,184.115,4,0.806,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,92,27375973,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",90
spotify:track:5lKFO0PrOC9jmOlPEdjHsL,"Tito Double P, Peso Pluma",DOS DÍAS,0.783,0.745,154620,0.513,0.0,0.216,-9.116,1,0.087,109.935,3,0.929,spotify:artist:5eumcnUkdmGvkvcsx1WFNG,90,2068338,['corrido'],88
spotify:track:4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,0.225,0.6,245493,0.663,0.0,0.119,-5.802,1,0.0477,121.07,4,0.286,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,91,37315413,"['boy band', 'pop', 'post-teen pop', 'talent show']",87
spotify:track:3Umj02ZNl4d356pS1D38mn,"Tyler, The Creator",Hey Jane,0.555,0.495,240742,0.784,0.0,0.621,-7.027,0,0.42,94.563,4,0.669,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",83
spotify:track:2aYHxnMF2umAavtgBvmkY1,"Tyler, The Creator, ScHoolboy Q, Santigold",Thought I Was Dead (feat. ScHoolboy Q & Santigold),0.362,0.77,207273,0.859,0.0,0.673,-3.382,0,0.275,129.77,4,0.64,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",83
spotify:track:0io16MKpbeDIdYzmGpQaES,Ndotz,Embrace It,0.475,0.882,104419,0.645,4.13e-05,0.057,-7.233,1,0.0601,114.933,4,0.788,spotify:artist:5HK6QtizXJzCmoYTkvFRik,74,116638,['chill drill'],88
spotify:track:6HrALJOMsfPCCbUo5cJCON,"Tito Double P, Chino Pacas",ESCAPATE,0.514,0.818,145184,0.447,8.14e-05,0.187,-10.247,0,0.047,120.09,1,0.693,spotify:artist:5eumcnUkdmGvkvcsx1WFNG,90,2068338,['corrido'],87
spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,0.0925,0.862,183227,0.902,0.0191,0.0803,-2.953,0,0.0449,126.006,4,0.736,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,84,6904299,['k-pop girl group'],67
spotify:track:6ie0uyyvOKTTuIFBMPiNIl,"Tyler, The Creator",Judge Judy,0.297,0.622,269622,0.661,0.000135,0.165,-5.906,1,0.0826,76.331,4,0.362,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",82
spotify:track:4BSR9I4ExlCJdXJo2GpBD5,"Tyler, The Creator, Daniel Caesar, LaToiya Williams",Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),0.46,0.503,253910,0.658,0.0,0.382,-5.823,0,0.154,121.784,5,0.515,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",82
spotify:track:3GdwjAsCsoE79ObhsJFyYb,"Tyler, The Creator",I Killed You,0.356,0.749,168421,0.896,0.00075,0.267,-4.909,1,0.219,97.121,4,0.447,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",82
spotify:track:0qeIFEGRQqHoaJtLCl0U73,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),0.0501,0.744,130880,0.709,0.0,0.0847,-5.778,0,0.284,194.055,4,0.712,spotify:artist:7iK8PXO48WeuP03g8YR51W,90,17033223,"['reggaeton', 'trap latino', 'urbano latino']",79
spotify:track:4OLT65TRsOx3Iv1TlCcQVb,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",Presidente,0.123,0.732,181065,0.827,0.0,0.117,-4.152,1,0.0585,105.145,1,0.584,spotify:artist:6Sbl0NT50roqWvy746MfVf,84,3738749,"['corrido', 'sierreno']",80
spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),0.287,0.392,278015,0.555,0.000253,0.13,-6.707,0,0.039,96.063,3,0.191,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",82
spotify:track:7hR22TOX3RorxJPcsz5Wbo,Morgan Wallen,Love Somebody,0.00948,0.619,204829,0.843,0.000118,0.164,-5.348,0,0.0284,122.064,4,0.746,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,91,11019374,['contemporary country'],85
